total_confirmed,total_deaths,total_recovered,active_cases,serious_or_critical,total_cases_per_1m_population,total_deaths_per_1m_population,total_tests,total_tests_per_1m_population,population,continent_Africa,continent_Asia,continent_Australia/Oceania,continent_Europe,continent_North America,continent_South America
0.00014143761946639567,0.00010909321138270776,8.314444179837378e-05,0.003947296473328924,0.00012023566189731875,0.003953714275976073,0.003516564871367758,7.491266980557541e-05,0.0005133857868199293,0.0034602463659117563,1.0,0.0,0.0,0.0,0.0,0.0
0.042784974892863085,0.05622293976983281,0.04268647950506126,0.04108448514398965,0.018997234579776364,0.26342331441685557,0.549324449379974,0.037063007246258085,0.08864145280438646,0.013489771216547009,0.0,0.0,0.0,0.0,0.0,1.0
0.0026015140309324906,0.005072834329295911,0.002589109301597028,0.0031549484096810897,0.045930022844775764,0.0,0.0,0.15733940481721087,0.004857267898313255,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0723526101843589,0.1361911858529482,0.0729741718284328,0.013742802580496063,0.04100036070698569,0.16659139839920017,0.49787155284101425,0.0340950289672485,0.03036632738754958,0.03604985676428351,0.0,0.0,0.0,0.0,0.0,1.0
0.010253633634573692,0.0082238748545018,0.010358640441781437,0.008259815882245522,0.005651076109173981,0.23721575577861473,0.3009439200444198,0.004323830042722908,0.03867565791663917,0.0035954610962684146,0.0,0.0,0.0,0.0,1.0,0.0
0.013404046759490756,0.01551558717959957,0.013678534613615777,0.0021098330601039333,0.0016832992665624623,0.39573640768702034,0.7257079400333148,0.004752818832470685,0.05436178948032179,0.0028154924078332695,0.0,0.0,0.0,1.0,0.0,0.0
0.013085058019231575,0.008306668809569035,0.013483185178266853,0.00025844165357263345,0.0026451845617410123,0.13843538574276998,0.138811771238201,0.012700780007903962,0.05206229190783381,0.007856498511810838,0.0,0.0,0.0,0.0,1.0,0.0
0.0004783227906689743,0.0002668887492755529,0.0005181788090702795,0.00026514772442381957,0.0002404713237946375,0.36926043956668203,0.3070516379789006,0.0004834171806758672,0.13732980501002434,0.0001108872369545484,0.0,0.0,0.0,0.0,1.0,0.0
0.005640546514961618,0.001004241972639033,0.0015295377060720527,0.18172626644148024,0.007093904051941806,0.5541732703920199,0.15528410142513419,0.009314811315285143,0.3544101148768815,0.0008462250665816189,0.0,1.0,0.0,0.0,0.0,0.0
0.046470250229631284,0.03919952856147938,0.04765327367053945,0.002023685842246389,0.0015630636046651439,0.5172875588654657,0.6923931149361465,0.054400721908864,0.23552501424278072,0.007462033920807502,0.0,0.0,0.0,1.0,0.0,0.0
0.0353169854562938,0.006122856488854474,0.03643686076325293,0.005142524639651862,0.0013225922808705061,0.7248575583542096,0.19877845641310382,0.12522713898718338,1.0,0.004046672700797499,0.0,0.0,0.0,1.0,0.0,0.0
0.006860175814442584,0.0042614535696370226,0.007083327938073478,0.0002207844864852038,0.0,0.07437356919284015,0.0725522857671664,0.0032459291935794323,0.013466039124933446,0.0076736125938976375,0.0,0.0,0.0,0.0,1.0,0.0
0.006091033052059708,0.023973233201350027,0.005441351375476163,0.02518645456224317,0.014548515089575569,0.006694615336548567,0.0421987784564131,0.0036270351209736996,0.0013634420138057778,0.07359224467718144,1.0,0.0,0.0,0.0,0.0,0.0
0.0018923664703585346,0.004020864076676943,0.0018531548287608526,0.0037517887154366525,0.0008416496332812313,0.03494009782034459,0.11604664075513603,0.001913043817235515,0.013408889409301364,0.004544803053204291,0.0,0.0,0.0,0.0,1.0,0.0
0.00015641266884902579,0.0001772764684969001,0.00019197688508204824,5.158516039373922e-07,0.000480942647589275,0.014958503041974132,0.022024801036461226,0.0003069140917901893,0.00952380777931271,0.0010303747774549354,1.0,0.0,0.0,0.0,0.0,0.0
0.0067831035935914585,0.002488688884668021,0.006335618773613698,0.029148194880482342,0.0002404713237946375,0.6134392201639428,0.3553581343697946,0.003284784418866436,0.11510616727401214,0.0009188066624899895,0.0,0.0,0.0,1.0,0.0,0.0
0.005560101642227331,0.007314115395292434,0.005608440316617973,0.003943685512101363,0.0008416496332812313,0.0053426268341314614,0.010734776975754211,0.004751061491791181,0.0016082974060211163,0.08355302099719747,1.0,0.0,0.0,0.0,0.0,0.0
0.00037905519527690033,2.6299256315474193e-05,9.340979553040098e-05,0.013882598365163095,0.000480942647589275,1.0000000000000002,0.10457153433277809,0.0007600552526004247,0.7237600721222084,3.0200413628527902e-05,0.0,0.0,0.0,1.0,0.0,0.0
0.34626759185316464,0.14343419585153583,0.34656732725489814,0.44200538342733864,0.15967295899963932,0.6316285780830166,0.4151397371830465,0.2669791601266287,0.1894507578038555,0.04553320350772927,0.0,0.0,0.0,1.0,0.0,0.0
0.0009387016482553522,0.00038572242596028816,0.00013724064042218618,0.03616532424884268,0.0,0.370743082420173,0.2339441051267814,0.0006161126281234606,0.0921485128778504,0.00021354071339764737,0.0,0.0,0.0,0.0,0.0,1.0
0.30612144392157525,0.13433854935250256,0.29487162128929,0.8695101782679971,0.15366117590477338,0.4341743497105722,0.3020544142143254,0.12029696838927054,0.06623308593948019,0.05855352114725638,0.0,0.0,0.0,1.0,0.0,0.0
0.0018827591627054434,0.0014065231896127678,0.0019654829080875675,1.1348735286622627e-05,0.0,0.00687639530326011,0.007588376827688321,0.002396639977208343,0.003231248585281228,0.022423727915005246,1.0,0.0,0.0,0.0,0.0,0.0
0.040256115383836166,0.028779178781370388,0.040691049827633136,0.02939786705678804,0.02104124083203078,0.46626703477109926,0.5287803072367203,0.07988059520111976,0.35993861717562353,0.007171808974102099,0.0,0.0,0.0,1.0,0.0,0.0
0.0001096349372723564,1.9480930604054957e-05,3.270389072661423e-05,0.004727264098482261,0.00036070698569195625,0.29828530365775374,0.06755506200259115,0.00015715660696744688,0.13237545586400273,3.558073945762793e-05,0.0,0.0,0.0,0.0,1.0,0.0
0.0001615666509521673,0.00021429023664460453,0.00017884363276541391,0.000755206748164342,0.00036070698569195625,0.20429511977595619,0.35961502868776607,0.00014971913211625078,0.06326024748666037,7.486392679016212e-05,0.0,0.0,0.0,0.0,1.0,0.0
0.0016315916016882924,0.0008308616902629439,2.641420756466471e-05,0.07067218559102666,0.0021642419141517373,0.49698500883337027,0.3942254303164908,0.0009174380421958995,0.10708858421150268,0.00027409508559378263,0.0,0.0,0.0,0.0,1.0,0.0
0.010083967868888016,0.017329261818837087,0.010236920917733455,0.0011689197345221304,0.000480942647589275,0.06506018621085341,0.17693873773829355,0.004463079869369659,0.010993535442142576,0.012872018934995141,0.0,0.0,0.0,0.0,1.0,0.0
6.511355730766142e-05,0.00016558791013446714,9.731161463478063e-05,8.253625662998273e-06,0.0006011783094865938,0.00546476024926578,0.01462150657042384,0.00012935482837189415,0.002812562808018307,0.0014234922026805563,1.0,0.0,0.0,0.0,0.0,0.0
0.00040208185725383914,0.0004295545198194118,0.00044321957138677146,8.769477266935667e-06,0.0008416496332812313,0.003548969818844902,0.00518230612622617,0.0006441189544869691,0.0019578814838539004,0.009581058296125638,1.0,0.0,0.0,0.0,0.0,0.0
0.005007331123898001,0.010612236946558938,0.0016278586240713732,0.14501156023444423,0.012504508837321151,0.058881087498650855,0.19692763279659448,0.0013373677259897925,0.005896449386164887,0.0070812827687523556,0.0,0.0,0.0,0.0,1.0,0.0
0.02264912685011629,0.04513926430265574,0.02241799397854536,0.02174056584794139,0.003366598533124925,0.2818938632219363,0.8913566537109013,0.011200405412102644,0.0540371168169953,0.00667603112469858,0.0,0.0,0.0,1.0,0.0,0.0
0.5120595224605197,0.5106078537371731,0.5240941760783384,0.009113550286761906,0.08380425634243116,0.04336020268466288,0.06829539144919489,0.8298264932998981,0.0272645357302266,0.9763424467893922,0.0,1.0,0.0,0.0,0.0,0.0
0.0718236738643729,0.15239639797593132,0.07249050627099873,0.0024549377831380487,0.33305278345557293,0.030590160023176945,0.10309087543957061,0.09562635097162765,0.015733069431088778,0.1937755028547252,0.0,1.0,0.0,0.0,0.0,0.0
0.08580444409588431,0.13755777313482265,0.0864152124369413,0.03402918275693794,0.0884934471564266,0.11914824724347724,0.303164908384231,0.050907413824802246,0.02733560653043573,0.05974312272131017,0.0,1.0,0.0,0.0,0.0,0.0
0.02759540584960818,0.024560583259062286,0.02830826379684466,0.000635529176050867,0.0010821209570758689,0.07862835653868222,0.11067925226725893,0.018216806882129233,0.02001632155580576,0.029109089847540192,0.0,1.0,0.0,0.0,0.0,0.0
0.018201774694171134,0.00701508311052019,0.018460096994545674,0.01462129786200144,0.003246362871227606,0.4323920539432051,0.2637423653525819,0.011938145289941289,0.11010185791985384,0.0034980232843396563,0.0,0.0,0.0,1.0,0.0,0.0
0.04873783609752636,0.010469052106619135,0.05023187144685212,0.007670197498945082,0.017915113622700495,0.6251611877048575,0.21265963353692394,0.04068164705812103,0.20292055195818146,0.0064754687799072844,0.0,1.0,0.0,0.0,0.0,0.0
0.20253883733336578,0.16095437079029265,0.19563754222519095,0.5148678749286835,0.04160153901647229,0.40154484568585014,0.5065704238386082,0.21423285891769678,0.16521950734105958,0.04188825717034804,0.0,0.0,0.0,1.0,0.0,0.0
0.09898818780930277,0.02925840967423014,0.09787144567050458,0.18393204789991652,0.016592521341829987,0.0939447388901197,0.04349435498796965,0.049601913264296124,0.018135692932746188,0.08736758933198527,0.0,1.0,0.0,0.0,0.0,0.0
0.020087193976671747,0.013682431609758,0.02066409551968267,0.0006200536279327453,0.014788986413370207,0.23131500764043922,0.24949102350545993,0.016388541230892232,0.07322691976908034,0.007215944459418936,0.0,1.0,0.0,0.0,0.0,0.0
0.015472598664140092,0.013305475602569537,0.015897328049047612,0.00014495430070640716,0.002765420223638331,0.0963803064128564,0.13103831204886174,0.011377866335247884,0.027381033227476613,0.013332179221946594,0.0,1.0,0.0,0.0,0.0,0.0
0.007473689693273225,0.002487714838137818,0.007742218406453751,0.00019602360949620899,0.0002404713237946375,0.20434056476763407,0.10697760503424024,0.007932761702829801,0.08399987013093467,0.0030448065635472984,0.0,1.0,0.0,0.0,0.0,0.0
0.002354372276212494,0.002912399125306216,0.0024161984032426897,0.0008104028697856429,0.01563063604665144,0.04222833836068554,0.08162132148806218,0.0018705086989307701,0.012754277882890616,0.004668111450434233,0.0,1.0,0.0,0.0,0.0,0.0
0.009773090118897144,0.00564654773558533,0.010045633312997921,0.0018689303610651717,0.0006011783094865938,0.6345299567704517,0.5802332037756802,0.007092888567603786,0.17868041764535939,0.0012795205473820105,0.0,0.0,0.0,1.0,0.0,0.0
0.013006287596904068,0.010135928193289795,0.013351717260746729,0.0013778396341167743,0.02224359745100397,0.23015189988468332,0.2839163427725338,0.004710952428022718,0.032211649575711446,0.00469860783756524,0.0,1.0,0.0,0.0,0.0,0.0
5.595751997696527e-05,0.0002853956333494051,6.945730348900419e-05,0.000714454471453288,0.00012023566189731875,0.0017851360793469553,0.009624282805848603,0.00013247123162502656,0.000979696327109586,0.003663719811584241,1.0,0.0,0.0,0.0,0.0,0.0
0.005927851328374759,0.006262145142673466,0.006041899185954987,0.0023089517792237667,0.012023566189731875,0.10095320870044366,0.1682398667406996,0.0024310718570133057,0.01586820469617714,0.004890899598850646,1.0,0.0,0.0,0.0,0.0,0.0
0.00017347781235643224,8.084586200682806e-05,0.00021032897430801054,2.3729173781120038e-05,0.0,0.6424672085981924,0.4047751249305941,9.544611881958771e-05,0.12182817361002893,2.264336248659595e-05,0.0,0.0,0.0,1.0,0.0,0.0
0.012562890754081499,0.008889148634630277,0.012708667931758686,0.00972792954705134,0.0012023566189731873,0.5678351710151843,0.6363131593559134,0.0097846467208493,0.17168836974437274,0.0018382643277307367,0.0,0.0,0.0,1.0,0.0,0.0
0.000730309763587316,0.001355872770042225,0.0007294801610099809,0.001778656330376128,0.0015630636046651439,0.0029255213392639047,0.008143623912641125,0.00041880958808378964,0.0004469858768307314,0.020155760780139184,1.0,0.0,0.0,0.0,0.0,0.0
0.0009874269675391994,0.0025666126070842403,0.001016676202532032,0.0002697903888592561,0.007935553685223038,0.005865244238427149,0.023505459929668703,0.0005641683124927545,0.001088729558615986,0.013926366176603908,1.0,0.0,0.0,0.0,0.0,0.0
0.05312085848146064,0.03468677098705005,0.05426919568221005,0.016031120295562334,0.005530840447276662,0.19159750506995687,0.19822320932815102,0.05828581862418205,0.08167706390038841,0.023019612201274197,0.0,1.0,0.0,0.0,0.0,0.0
0.0020989295226673914,0.0002892918194702161,0.0020134740522136756,0.007981771867723267,0.00288565588553565,0.45635718627334027,0.09809365167499537,0.002172055378617584,0.1813593563586546,0.0003838838856764551,0.0,1.0,0.0,0.0,0.0,0.0
0.0010779304182489727,0.0006935211295043566,0.0011074273452973036,0.0013897042210073345,0.00036070698569195625,0.29905076773632816,0.2966870257264483,0.0018683206278552827,0.19635882126696616,0.0003043052260510305,0.0,0.0,0.0,1.0,0.0,0.0
0.0017874342448669248,0.0009009930404375418,0.0,0.07851158241606321,0.0008416496332812313,0.5805924322727608,0.4565981861928558,0.0008101379868621879,0.1010659749963583,0.0002563589081964085,0.0,0.0,0.0,0.0,1.0,0.0
0.0682001631840988,0.3160430333757044,0.06209417696455607,0.1940989671619186,0.576770470121438,0.06185347398558258,0.456042939107903,0.015587300088533387,0.005290103725360081,0.09132788084601469,0.0,0.0,0.0,0.0,1.0,0.0
0.006106958144226328,0.011189846538969168,0.006203990844584563,0.0006860826332367315,0.0057713117710713,0.18257667422189652,0.5285952248750694,0.003157891047529124,0.036436561365720675,0.002786571766954897,0.0,0.0,0.0,1.0,0.0,0.0
0.00011002682992075195,5.162446610074564e-05,0.000144773489923386,3.0435244632306134e-05,0.00036070698569195625,0.42854201105449424,0.25060151767536554,4.9015742299109906e-05,0.0630662223703678,2.3635499016032272e-05,0.0,0.0,0.0,1.0,0.0,0.0
0.005547608579617873,0.002121473342781585,0.003854455697711968,0.07966038393803178,0.022965011422387882,0.19740878338076653,0.11863779381824913,0.003958128135700073,0.054421778364518926,0.002341984132784107,0.0,1.0,0.0,0.0,0.0,0.0
0.002773388646090941,0.0026474584690910686,0.0028660646065422845,0.00029816222707581267,0.0006011783094865938,0.5339147451956123,0.8002961317786415,0.0024192533229974817,0.17946517299534895,0.0004324777324144347,0.0,0.0,0.0,1.0,0.0,0.0
0.013811912002192131,0.015652927740358157,0.014141940252293346,0.0003327242845396179,0.035108813274017076,0.043666956378488615,0.07810475661669443,0.011045474245514445,0.013406874515481003,0.026206574977016808,1.0,0.0,0.0,0.0,0.0,0.0
0.0026453228788091937,0.0021429023664460453,0.0027458713461187287,3.972057350317919e-05,0.001442827942767825,0.009519305600527163,0.011660188784008884,0.001292835316739288,0.001604542376628624,0.022844002646017006,1.0,0.0,0.0,0.0,0.0,0.0
0.09576878970273328,0.02171247120474945,0.09833380508008477,0.028706110055907997,0.006492725742455212,0.6656484148218841,0.2391264112530076,0.020752041739765775,0.055944946506629754,0.011949922520077365,0.0,0.0,0.0,1.0,0.0,0.0
0.0006924624341801453,0.0003029284708930546,0.0007414071727202139,0.00019241264826864725,0.0009618852951785501,0.29811630509495163,0.19803812696650008,9.228939605450248e-05,0.015361092556025153,0.00019791942647338535,0.0,0.0,1.0,0.0,0.0,0.0
7.450710533435486e-05,0.0003009803778326491,0.00010431519529847784,5.106930878980182e-05,0.0,0.0002769304180371173,0.001480658893207477,0.00024381110537586266,0.00021527308748911674,0.01794720164122726,1.0,0.0,0.0,0.0,0.0,0.0
0.003005935368541903,0.0030604541978970336,0.003075162723088661,0.0014175602076199536,0.0012023566189731873,0.00146560098161182,0.0020359059781602813,0.0050247808244114475,0.000852849602509532,0.1498249016243307,1.0,0.0,0.0,0.0,0.0,0.0
0.004591901165529114,0.004148464172133504,0.0047325003905511675,0.00027391720169075523,0.00012023566189731875,0.10318001329266008,0.14658523042754026,0.024580036192131356,0.21381654822220195,0.003711944733604342,0.0,1.0,0.0,0.0,0.0,0.0
0.01812812262734237,0.029586663354908463,0.018389470376183117,0.0024281134997333046,0.012985451484910426,0.009269358146298791,0.02387562465297057,0.027874876887320457,0.005439022695901371,0.15901492473135026,0.0,1.0,0.0,0.0,0.0,0.0
2.541364447171173e-05,4.870232651013739e-06,4.999744227757132e-05,0.00035181079388530145,0.0,0.37934496725120287,0.06015176753655377,4.3414280345862106e-05,0.12334653348279571,8.694395328687727e-06,0.0,0.0,1.0,0.0,0.0,0.0
0.009542443482014159,0.007989129640722938,0.009518432316534865,0.012704393301770093,0.0018035349284597811,0.25760067485812643,0.34110679252267256,0.005914976644165481,0.06183722872602981,0.0030816761078103216,0.0,0.0,0.0,0.0,1.0,0.0
0.0004885238750620587,0.0006331302446317862,0.0005304504609537701,0.0,0.0007214139713839125,0.006508574901867221,0.01221543586896169,0.00023998173514307703,0.0009985172671134206,0.006431423615142848,0.0,0.0,1.0,0.0,0.0,0.0
0.007683221629282048,0.018381232071456054,0.007687556013259587,0.0031714556610070864,0.00012023566189731875,0.12625328766111668,0.47806774014436426,0.0025849920855944924,0.01629797238945205,0.00506487365733592,0.0,0.0,0.0,0.0,0.0,1.0
0.043763518960371985,0.05888500893687692,0.04461065482666839,0.0015387853345452407,0.034627870626427804,0.04642063884297051,0.09883398112159911,0.029327641023324632,0.011930048931238496,0.07801717568278785,0.0,1.0,0.0,0.0,0.0,0.0
0.07126148604694728,0.11319005108874053,0.06566636005179252,0.2847975437210027,0.11783094865937237,0.22551509057754904,0.5687580973533223,0.03561795987148059,0.043686332503548156,0.026237202676335534,0.0,0.0,0.0,1.0,0.0,0.0
0.004316044367663042,0.0006584554544170575,0.0044848764260656485,0.0005173991587492042,0.0,0.18499093940478423,0.04386451971127152,0.0034246990257590423,0.05664699962390175,0.0019467997564554939,0.0,1.0,0.0,0.0,0.0,0.0
0.004788702528232481,0.0007412494094842911,0.004865900754757056,0.005036259209240759,0.0010821209570758689,0.6353053619409557,0.15472885434018138,0.0015720115511114107,0.0807141736194623,0.0006263181437867551,1.0,0.0,0.0,0.0,0.0,0.0
0.2168182178874198,0.36786717901514154,0.21721039233886558,0.12144126874733692,0.2764217867019358,0.17733913893102018,0.4778826577827133,0.26885727446227764,0.08548901404330621,0.10146837005346077,0.0,0.0,0.0,1.0,0.0,0.0
0.0002556565131715001,0.00035747507658440847,0.0002852266691034368,0.0003079634075506231,0.0,0.18587569658651307,0.36701832315380345,0.00013587085486455914,0.03519671477057755,0.0001246764062120572,0.0,0.0,0.0,0.0,1.0,0.0
9.33773301313408e-05,6.039088487257036e-05,1.593960801315974e-05,0.004701987369889329,0.0007214139713839125,0.37719343092645297,0.2915047196002221,0.00010548469389310482,0.12876646048044504,2.3728598662351924e-05,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2.8863614510316284e-05,0.0001361848234394715,0.0,0.6773306179950805,0.03146400148065889,1.82617887064276e-05,0.18870593398594218,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.00010182083537404504,2.24030701946632e-05,1.847517500212569e-05,0.00498261064243127,0.00036070698569195625,0.07976448133062937,0.02128447158985749,7.94628742398587e-05,0.019354566314941004,0.00013556975960493677,0.0,0.0,1.0,0.0,0.0,0.0
0.0001675994226304989,0.00011104130444311325,0.00020124524402715194,0.00013308971381584714,0.00036070698569195625,0.7023551866937064,0.6240977234869517,0.00014467230930303665,0.20441450413989704,1.9678069273966958e-05,0.0,0.0,0.0,1.0,0.0,0.0
0.008983687694145698,0.008878434122798047,0.009155329276852848,0.0031797092866700846,0.007214139713839125,0.02988008202820998,0.04627059041273367,0.04144014951780991,0.05364009114830127,0.02488524435115551,0.0,1.0,0.0,0.0,0.0,0.0
0.023870976874604828,0.015631498716693695,0.024470744701932775,0.004412078768476514,0.0013225922808705061,0.32941654311309554,0.3418471219692763,0.00943250200386991,0.05044428637704186,0.006020974370685212,0.0,0.0,0.0,1.0,0.0,0.0
0.014695903061624504,0.0013256773276059397,0.014303010298980765,0.03956891313162159,0.0008416496332812313,0.2964987474224169,0.0416435313714603,0.023367668787222552,0.18311666432129975,0.004120210305014346,0.0,1.0,0.0,0.0,0.0,0.0
8.768894896220533e-05,8.279395506723356e-05,0.00012162105542705127,1.3927993306309586e-05,0.0010821209570758689,0.3281327220981953,0.36276142883583196,5.599396807513631e-05,0.06467172640086523,2.643057272606189e-05,0.0,0.0,0.0,0.0,1.0,0.0
0.021190158022278836,0.019519892465263065,0.02168229798583913,0.0027665121519162336,0.0034868341950222434,0.46421916983361455,0.6779566907273736,0.007003806047853627,0.05949207549129408,0.0037926475367204026,0.0,0.0,0.0,1.0,0.0,0.0
0.01207420062153224,0.006449162076472394,0.01235110375200402,0.004777817555668125,0.0009618852951785501,0.6960184506666213,0.5885619100499723,0.002607796211513359,0.05827627024287118,0.001440771913901572,0.0,0.0,0.0,1.0,0.0,0.0
0.00018329887963592083,0.00014123674687939843,0.000200051311998367,0.0008490917400809473,0.00012023566189731875,0.03571550299084852,0.036831389968536,0.0,9.300566702624891e-05,0.0004950274940451225,0.0,0.0,1.0,0.0,0.0,0.0
0.0461330087923847,0.09813713601098725,0.04564319678574789,0.040403561026792295,0.022965011422387882,0.0907309258848992,0.3064963908939478,0.024423983946430323,0.018507074498271978,0.042169659188630956,1.0,0.0,0.0,0.0,0.0,0.0
0.00017559165755080824,0.00013344437463777645,0.0001650580258351136,0.0019849969719510844,0.0,0.0019569749541289614,0.001480658893207477,0.0003781773540626709,0.001326853373749661,0.007942924858855118,1.0,0.0,0.0,0.0,0.0,0.0
0.1439835322433952,0.10270638828416835,0.1421392696848251,0.24428874896700714,0.04063965372129374,0.3678715270085266,0.416435313714603,0.4632133790745674,0.4607814426813768,0.032503422358631115,0.0,0.0,0.0,1.0,0.0,0.0
0.006880447352345954,0.0052130970296451066,0.007096879682029067,2.9403541424431347e-05,0.0019237705903571,0.15511227753256418,0.18545252637423654,0.003022405686534943,0.02625493654710119,0.0036937368050140498,0.0,1.0,0.0,0.0,0.0,0.0
0.0008189250042639108,0.0013646391888140496,0.0008547691725667013,0.0003724448580427971,0.0012023566189731873,0.08588677380323456,0.21876735147140478,0.000999409576801407,0.03931969125049302,0.0008176059573935651,1.0,0.0,0.0,0.0,0.0,0.0
0.029714428777156944,0.01837343969921443,0.030495990382372856,0.004271251280601606,0.0009618852951785501,0.3479751415895522,0.34092171016102163,0.018240861896321365,0.08292954937495017,0.007094198607745508,0.0,0.0,0.0,1.0,0.0,0.0
